x-axis,1
second,Volt
-2.198400E-03,-783.919590E-03
-2.198300E-03,-763.819087E-03
-2.198200E-03,-783.919590E-03
-2.198100E-03,-743.718585E-03
-2.198000E-03,-723.618083E-03
-2.197900E-03,-743.718585E-03
-2.197800E-03,-783.919590E-03
-2.197700E-03,-783.919590E-03
-2.197600E-03,-783.919590E-03
-2.197500E-03,-743.718585E-03
-2.197400E-03,-783.919590E-03
-2.197300E-03,-783.919590E-03
-2.197200E-03,-804.020092E-03
-2.197100E-03,-763.819087E-03
-2.197000E-03,-804.020092E-03
-2.196900E-03,-804.020092E-03
-2.196800E-03,-763.819087E-03
-2.196700E-03,-763.819087E-03
-2.196600E-03,-763.819087E-03
-2.196500E-03,-763.819087E-03
-2.196400E-03,-743.718585E-03
-2.196300E-03,-763.819087E-03
-2.196200E-03,-783.919590E-03
-2.196100E-03,-783.919590E-03
-2.196000E-03,-763.819087E-03
-2.195900E-03,-763.819087E-03
-2.195800E-03,-804.020092E-03
-2.195700E-03,-763.819087E-03
-2.195600E-03,-783.919590E-03
-2.195500E-03,-763.819087E-03
-2.195400E-03,-763.819087E-03
-2.195300E-03,-743.718585E-03
-2.195200E-03,-804.020092E-03
-2.195100E-03,-763.819087E-03
-2.195000E-03,-763.819087E-03
-2.194900E-03,-783.919590E-03
-2.194800E-03,-783.919590E-03
-2.194700E-03,-783.919590E-03
-2.194600E-03,-763.819087E-03
-2.194500E-03,-763.819087E-03
-2.194400E-03,-783.919590E-03
-2.194300E-03,-763.819087E-03
-2.194200E-03,-743.718585E-03
-2.194100E-03,-783.919590E-03
-2.194000E-03,-763.819087E-03
-2.193900E-03,-763.819087E-03
-2.193800E-03,-804.020092E-03
-2.193700E-03,-783.919590E-03
-2.193600E-03,-763.819087E-03
-2.193500E-03,-804.020092E-03
-2.193400E-03,-763.819087E-03
-2.193300E-03,-763.819087E-03
-2.193200E-03,-783.919590E-03
-2.193100E-03,-783.919590E-03
-2.193000E-03,-763.819087E-03
-2.192900E-03,-763.819087E-03
-2.192800E-03,-783.919590E-03
-2.192700E-03,-783.919590E-03
-2.192600E-03,-763.819087E-03
-2.192500E-03,-763.819087E-03
-2.192400E-03,-783.919590E-03
-2.192300E-03,-783.919590E-03
-2.192200E-03,-763.819087E-03
-2.192100E-03,-763.819087E-03
-2.192000E-03,-743.718585E-03
-2.191900E-03,-763.819087E-03
-2.191800E-03,-783.919590E-03
-2.191700E-03,-723.618083E-03
-2.191600E-03,-783.919590E-03
-2.191500E-03,-783.919590E-03
-2.191400E-03,-783.919590E-03
-2.191300E-03,-763.819087E-03
-2.191200E-03,-783.919590E-03
-2.191100E-03,-783.919590E-03
-2.191000E-03,-763.819087E-03
-2.190900E-03,-783.919590E-03
-2.190800E-03,-763.819087E-03
-2.190700E-03,-783.919590E-03
-2.190600E-03,-783.919590E-03
-2.190500E-03,-763.819087E-03
-2.190400E-03,-763.819087E-03
-2.190300E-03,-763.819087E-03
-2.190200E-03,-763.819087E-03
-2.190100E-03,-783.919590E-03
-2.190000E-03,-783.919590E-03
-2.189900E-03,-783.919590E-03
-2.189800E-03,-763.819087E-03
-2.189700E-03,-763.819087E-03
-2.189600E-03,-763.819087E-03
-2.189500E-03,-804.020092E-03
-2.189400E-03,-783.919590E-03
-2.189300E-03,-783.919590E-03
-2.189200E-03,-783.919590E-03
-2.189100E-03,-763.819087E-03
-2.189000E-03,-783.919590E-03
-2.188900E-03,-743.718585E-03
-2.188800E-03,-763.819087E-03
-2.188700E-03,-783.919590E-03
-2.188600E-03,-743.718585E-03
-2.188500E-03,-763.819087E-03
-2.188400E-03,-783.919590E-03
-2.188300E-03,-743.718585E-03
-2.188200E-03,-723.618083E-03
-2.188100E-03,-763.819087E-03
-2.188000E-03,-763.819087E-03
-2.187900E-03,-763.819087E-03
-2.187800E-03,-763.819087E-03
-2.187700E-03,-763.819087E-03
-2.187600E-03,-783.919590E-03
-2.187500E-03,-804.020092E-03
-2.187400E-03,-804.020092E-03
-2.187300E-03,-783.919590E-03
-2.187200E-03,-763.819087E-03
-2.187100E-03,-783.919590E-03
-2.187000E-03,-783.919590E-03
-2.186900E-03,-763.819087E-03
-2.186800E-03,-743.718585E-03
-2.186700E-03,-763.819087E-03
-2.186600E-03,-743.718585E-03
-2.186500E-03,-763.819087E-03
-2.186400E-03,-763.819087E-03
-2.186300E-03,-783.919590E-03
-2.186200E-03,-763.819087E-03
-2.186100E-03,-763.819087E-03
-2.186000E-03,-763.819087E-03
-2.185900E-03,-783.919590E-03
-2.185800E-03,-783.919590E-03
-2.185700E-03,-763.819087E-03
-2.185600E-03,-783.919590E-03
-2.185500E-03,-723.618083E-03
-2.185400E-03,-763.819087E-03
-2.185300E-03,-763.819087E-03
-2.185200E-03,-783.919590E-03
-2.185100E-03,-763.819087E-03
-2.185000E-03,-763.819087E-03
-2.184900E-03,-763.819087E-03
-2.184800E-03,-783.919590E-03
-2.184700E-03,-783.919590E-03
-2.184600E-03,-763.819087E-03
-2.184500E-03,-783.919590E-03
-2.184400E-03,-763.819087E-03
-2.184300E-03,-763.819087E-03
-2.184200E-03,-763.819087E-03
-2.184100E-03,-783.919590E-03
-2.184000E-03,-763.819087E-03
-2.183900E-03,-783.919590E-03
-2.183800E-03,-763.819087E-03
-2.183700E-03,-763.819087E-03
-2.183600E-03,-783.919590E-03
-2.183500E-03,-783.919590E-03
-2.183400E-03,-783.919590E-03
-2.183300E-03,-783.919590E-03
-2.183200E-03,-763.819087E-03
-2.183100E-03,-763.819087E-03
-2.183000E-03,-763.819087E-03
-2.182900E-03,-783.919590E-03
-2.182800E-03,-783.919590E-03
-2.182700E-03,-804.020092E-03
-2.182600E-03,-763.819087E-03
-2.182500E-03,-763.819087E-03
-2.182400E-03,-804.020092E-03
-2.182300E-03,-783.919590E-03
-2.182200E-03,-763.819087E-03
-2.182100E-03,-783.919590E-03
-2.182000E-03,-783.919590E-03
-2.181900E-03,-743.718585E-03
-2.181800E-03,+723.618081E-03
-2.181700E-03,+763.819087E-03
-2.181600E-03,+743.718585E-03
-2.181500E-03,+743.718585E-03
-2.181400E-03,+723.618083E-03
-2.181300E-03,+723.618083E-03
-2.181200E-03,+763.819087E-03
-2.181100E-03,+743.718585E-03
-2.181000E-03,+743.718585E-03
-2.180900E-03,+723.618083E-03
-2.180800E-03,+743.718585E-03
-2.180700E-03,+763.819087E-03
-2.180600E-03,+743.718585E-03
-2.180500E-03,+743.718585E-03
-2.180400E-03,+743.718585E-03
-2.180300E-03,+743.718585E-03
-2.180200E-03,+763.819087E-03
-2.180100E-03,+743.718585E-03
-2.180000E-03,+783.919590E-03
-2.179900E-03,+723.618083E-03
-2.179800E-03,+723.618083E-03
-2.179700E-03,+723.618083E-03
-2.179600E-03,+743.718585E-03
-2.179500E-03,+723.618083E-03
-2.179400E-03,+763.819087E-03
-2.179300E-03,+763.819087E-03
-2.179200E-03,+783.919590E-03
-2.179100E-03,+743.718585E-03
-2.179000E-03,+743.718585E-03
-2.178900E-03,+743.718585E-03
-2.178800E-03,+743.718585E-03
-2.178700E-03,+763.819087E-03
-2.178600E-03,+723.618083E-03
-2.178500E-03,+743.718585E-03
-2.178400E-03,+743.718585E-03
-2.178300E-03,+723.618083E-03
-2.178200E-03,+763.819087E-03
-2.178100E-03,+743.718585E-03
-2.178000E-03,+723.618083E-03
-2.177900E-03,+763.819087E-03
-2.177800E-03,+763.819087E-03
-2.177700E-03,+743.718585E-03
-2.177600E-03,+723.618083E-03
-2.177500E-03,+743.718585E-03
-2.177400E-03,+743.718585E-03
-2.177300E-03,+763.819087E-03
-2.177200E-03,+743.718585E-03
-2.177100E-03,+763.819087E-03
-2.177000E-03,+743.718585E-03
-2.176900E-03,+723.618083E-03
-2.176800E-03,+763.819087E-03
-2.176700E-03,+763.819087E-03
-2.176600E-03,+763.819087E-03
-2.176500E-03,+783.919590E-03
-2.176400E-03,+763.819087E-03
-2.176300E-03,+763.819087E-03
-2.176200E-03,+723.618083E-03
-2.176100E-03,+743.718585E-03
-2.176000E-03,+723.618083E-03
-2.175900E-03,+743.718585E-03
-2.175800E-03,+743.718585E-03
-2.175700E-03,+743.718585E-03
-2.175600E-03,+763.819087E-03
-2.175500E-03,+743.718585E-03
-2.175400E-03,+743.718585E-03
-2.175300E-03,+743.718585E-03
-2.175200E-03,+723.618083E-03
-2.175100E-03,+763.819087E-03
-2.175000E-03,+783.919590E-03
-2.174900E-03,+743.718585E-03
-2.174800E-03,+743.718585E-03
-2.174700E-03,+763.819087E-03
-2.174600E-03,+763.819087E-03
-2.174500E-03,+723.618083E-03
-2.174400E-03,+763.819087E-03
-2.174300E-03,+743.718585E-03
-2.174200E-03,+723.618083E-03
-2.174100E-03,+763.819087E-03
-2.174000E-03,+763.819087E-03
-2.173900E-03,+783.919590E-03
-2.173800E-03,+743.718585E-03
-2.173700E-03,+743.718585E-03
-2.173600E-03,+743.718585E-03
-2.173500E-03,+763.819087E-03
-2.173400E-03,+743.718585E-03
-2.173300E-03,+763.819087E-03
-2.173200E-03,+743.718585E-03
-2.173100E-03,+723.618083E-03
-2.173000E-03,+743.718585E-03
-2.172900E-03,+743.718585E-03
-2.172800E-03,+743.718585E-03
